date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
01/02/84;80.33;294.5;160.37;68.64;46.14;116.83;118.03;149.35;156.85;62.9;70.76;63.79;102.87;97.73;28.75;248.91;292.71;89.61;144.21;62.59;274.21;54.43;199.63;56.75
01/03/84;97.96;305.74;117.18;121.83;104.55;102.88;155.62;191.58;234.15;96.64;109.43;138.4;134.05;124.31;81.16;186.62;200.47;127.1;205.17;136.56;138.37;117.03;277.96;176.62
01/04/84;110.7;243.35;191.7;92.01;73.84;150.81;145.2;112.2;206.3;116.56;96.3;154.7;115.58;155.7;128.24;594.96;303.66;90.3;125.91;83.52;192.77;78.94;230.27;228.24
01/05/84;36.89;90.45;279.0;27.42;48.38;147.2;115.63;26.04;16.5;55.36;34.41;75.94;27.11;108.19;56.23;24.18;76.57;45.57;21.27;13.84;52.75;34.75;45.04;81.62
01/06/84;6.6;20.98;268.8;0.0;0.52;214.3;44.4;0.0;0.27;16.88;0.0;59.92;1.65;196.5;5.54;25.39;12.58;0.0;0.0;2.53;1.94;0.3;7.52;42.67
01/07/84;6.82;14.37;152.52;1.69;4.88;122.29;35.03;0.0;2.55;27.46;2.48;24.67;0.98;83.08;38.56;9.96;11.14;0.62;0.87;3.09;1.95;4.45;3.57;40.81
01/08/84;74.09;28.74;142.91;41.8;46.13;194.78;83.39;82.15;23.09;95.52;42.78;130.45;55.47;199.02;74.94;34.69;28.01;64.48;60.61;37.09;21.7;44.65;26.42;17.38
01/09/84;64.5;126.92;179.1;67.86;88.15;137.69;99.6;62.1;76.16;88.54;77.1;125.33;51.27;146.1;82.94;50.38;93.88;57.6;69.65;47.12;80.94;78.18;69.16;29.73
01/10/84;50.22;195.73;144.15;98.42;63.86;101.52;78.43;147.56;160.09;47.54;95.17;40.97;72.56;57.66;43.66;118.34;171.64;97.65;146.69;91.78;138.14;77.56;160.29;27.3
01/11/84;88.2;134.32;150.3;164.97;134.21;139.51;213.9;86.1;78.4;106.59;190.5;145.87;97.86;189.0;91.23;202.21;151.08;121.2;79.39;92.64;148.79;169.94;102.82;25.07
