date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
1957-08-01;26.14;20.87;145.65;2.75;22.17;211.04;107.03;4.49;1.66;69.89;5.87;119.19;45.94;178.44;45.95;69.45;23.1;12.0;4.85;0.97;15.85;5.52;10.02;4.13
1957-09-01;149.96;89.15;203.92;95.3;122.88;260.64;225.92;90.63;44.18;195.25;145.17;244.65;145.97;261.56;139.87;90.28;129.58;102.04;67.99;22.59;124.3;92.43;62.71;1.51
1957-10-01;128.81;148.47;154.55;49.49;108.03;115.78;98.03;55.91;65.32;159.58;76.78;162.58;95.05;141.2;124.21;150.65;137.93;72.07;79.33;38.04;155.05;71.64;87.44;2.03
1957-11-01;165.47;187.86;107.98;227.87;174.51;164.14;160.45;230.1;238.58;107.8;209.55;99.5;164.75;137.61;128.01;230.75;209.68;206.47;267.68;160.98;245.82;220.28;193.28;13.71
1957-12-01;248.81;219.85;123.01;221.52;304.08;127.7;216.4;212.88;158.79;186.36;262.23;205.61;181.96;142.98;191.37;242.73;264.48;197.57;209.94;137.9;263.61;284.66;161.35;36.9
1958-01-01;309.18;349.52;49.12;346.43;272.01;120.96;148.79;352.32;363.42;255.78;362.16;219.11;277.48;138.24;214.78;304.43;348.07;387.0;405.16;251.1;355.34;299.35;340.1;42.67
1958-02-01;140.19;318.45;217.95;190.0;129.28;224.82;121.23;196.04;243.73;155.05;151.66;181.02;169.46;208.9;128.72;224.85;345.79;206.81;232.78;139.71;335.83;150.12;227.91;50.62
1958-03-01;160.3;314.28;81.54;123.81;230.74;154.83;143.19;129.74;190.54;167.12;130.77;160.78;138.81;124.0;211.57;246.78;398.32;130.12;155.28;112.32;302.15;173.54;236.36;72.85
1958-04-01;135.29;240.7;83.1;205.15;107.73;92.79;82.98;227.44;161.26;100.73;187.84;107.47;136.13;87.35;98.62;163.8;285.79;220.77;189.81;71.03;237.58;119.39;164.96;7.13
1958-05-01;85.48;56.82;65.26;60.45;71.89;57.57;112.15;64.63;7.68;123.19;71.13;132.59;96.14;80.49;105.66;96.08;65.43;74.43;52.51;10.77;38.74;46.39;34.88;17.79
1958-06-01;31.71;7.57;126.96;22.27;38.11;93.74;47.94;3.49;5.37;51.96;26.85;60.08;19.12;73.99;54.03;30.62;15.34;4.43;3.23;7.23;3.24;26.79;2.52;14.13
1958-07-01;38.05;9.82;110.32;149.79;37.67;87.49;89.72;112.42;30.99;29.97;88.88;41.26;81.78;75.98;36.52;60.92;16.15;90.47;75.84;30.2;12.73;77.21;28.41;20.04
1958-08-01;11.8;9.16;91.79;7.8;22.58;89.77;77.93;1.42;0.29;24.15;7.19;44.47;21.02;72.7;24.76;27.12;7.18;2.05;0.19;3.67;4.74;16.76;0.66;3.88
1958-09-01;89.34;70.9;149.04;109.13;85.11;172.54;256.04;90.25;34.93;95.84;110.26;156.45;112.58;188.06;81.21;82.1;82.35;75.12;59.92;33.81;69.36;81.46;49.98;10.85
