date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
1987-09-01;85.26;70.15;141.59;64.76;112.0;88.02;65.26;57.38;40.47;79.33;74.54;84.46;66.43;72.03;101.09;39.39;72.22;46.82;45.6;28.38;53.44;66.34;54.71;3.47
1987-10-01;110.31;130.38;178.51;145.6;97.16;251.77;174.44;148.23;86.8;91.93;133.94;119.25;162.1;158.78;103.84;140.33;127.86;151.85;140.46;40.83;113.94;109.7;117.84;5.19
1987-11-01;212.96;186.58;141.47;211.89;146.98;81.44;213.53;269.4;245.56;154.06;193.16;181.94;178.72;127.31;94.38;206.57;227.99;210.97;268.14;160.44;285.2;146.05;213.53;22.6
1987-12-01;188.66;243.59;80.52;401.83;269.95;130.87;147.11;359.26;361.1;165.57;297.36;128.07;179.71;127.95;186.39;205.12;277.98;299.24;342.08;262.36;306.43;321.67;277.36;23.48
1988-01-01;197.88;270.4;223.13;189.7;212.33;162.99;125.12;182.5;214.74;237.91;191.33;157.16;211.18;153.04;271.83;285.6;293.66;216.52;178.16;117.29;266.07;164.88;239.7;65.12
1988-02-01;287.97;333.0;55.1;266.85;285.09;112.27;147.96;273.87;254.86;204.25;354.55;136.39;265.03;136.79;302.99;292.92;384.05;278.5;290.02;123.8;380.51;286.06;268.44;35.27
1988-03-01;184.69;311.7;51.39;176.21;149.03;61.44;81.21;218.55;306.46;182.04;133.92;119.73;213.39;72.18;198.06;284.82;317.55;211.48;280.52;189.16;317.04;133.82;295.76;208.3
1988-04-01;140.1;241.78;188.03;111.54;76.6;200.87;174.28;140.23;134.61;133.78;104.74;115.78;144.61;154.5;145.18;157.71;243.79;145.55;138.39;77.34;180.47;70.06;204.73;149.92
1988-05-01;62.04;87.36;79.69;14.95;65.53;196.53;183.03;21.61;5.54;112.94;34.09;209.22;59.34;299.03;147.11;69.43;84.11;26.58;10.32;3.11;25.68;27.41;29.39;22.05
1988-06-01;21.41;44.85;152.63;20.01;28.75;122.65;60.0;26.98;4.74;27.07;17.14;54.22;8.69;120.75;43.85;13.41;31.48;9.57;14.99;1.96;13.81;6.12;22.57;39.45
1988-07-01;1.26;11.83;39.35;0.0;0.8;24.66;3.55;0.01;0.0;2.08;0.03;3.21;0.22;9.18;6.51;12.25;4.33;0.0;0.0;0.49;0.32;0.0;1.95;24.92
1988-08-01;0.02;5.42;29.43;0.0;0.22;14.87;3.36;0.0;0.0;0.88;0.0;0.96;0.0;13.09;2.62;10.77;4.45;0.0;0.0;0.67;0.0;0.02;3.9;6.85
1988-09-01;10.93;36.54;410.04;13.88;35.48;172.21;19.17;5.44;11.77;16.62;28.82;48.43;15.45;68.01;43.46;40.71;47.92;11.18;12.58;5.5;25.77;43.36;27.07;4.79
1988-10-01;172.98;167.61;161.13;167.52;168.3;134.45;161.61;201.49;151.86;181.73;180.02;168.51;126.97;165.9;172.31;104.17;189.71;137.14;169.83;79.9;172.25;140.08;153.81;14.63
1988-11-01;111.28;223.78;150.99;165.32;145.86;89.41;67.75;182.65;169.74;110.73;154.74;66.12;99.55;46.79;115.7;164.86;254.74;133.74;176.67;115.16;247.39;148.36;200.26;38.5
1988-12-01;206.26;282.45;112.02;261.78;199.33;134.03;133.46;254.81;323.76;188.82;219.27;158.04;218.17;166.79;202.32;309.65;372.88;250.33;238.22;235.93;298.73;225.28;279.4;113.25
1989-01-01;262.74;262.99;261.79;173.55;262.98;241.26;342.18;199.02;197.0;312.9;184.27;323.07;354.26;291.56;267.83;315.61;356.44;219.23;219.56;75.2;342.05;169.72;250.9;32.7
1989-02-01;286.79;266.05;60.34;268.53;238.04;149.68;170.04;279.31;188.94;258.36;261.47;179.81;269.55;202.6;300.49;242.11;324.33;237.05;192.92;112.03;294.36;229.32;214.72;22.95
1989-03-01;154.32;310.77;146.26;139.01;186.47;127.28;126.64;160.63;222.62;137.21;129.28;137.76;180.4;127.62;221.86;212.33;343.77;178.5;164.18;115.65;304.51;161.34;280.64;127.11
1989-04-01;53.29;223.01;123.45;39.15;64.68;118.3;105.12;65.32;87.71;52.56;44.54;61.51;72.74;138.27;91.89;208.96;256.65;59.24;66.4;28.59;183.46;21.82;181.34;94.05
1989-05-01;34.05;118.13;37.38;9.3;14.66;123.7;67.81;6.22;31.26;39.95;31.04;57.13;45.75;108.77;50.01;54.43;114.35;15.0;16.67;9.44;56.85;13.33;77.41;78.51
1989-06-01;43.57;59.7;74.92;28.14;37.88;52.95;118.07;24.06;8.35;59.22;17.84;88.3;54.33;70.72;64.23;37.56;63.74;23.16;17.24;18.73;26.5;35.55;28.6;25.28
1989-07-01;51.49;31.59;166.49;26.91;50.1;122.07;94.53;28.17;8.21;118.2;40.01;134.87;44.3;173.06;93.93;31.78;23.36;19.63;18.94;7.94;22.84;34.57;20.76;32.97
1989-08-01;27.78;45.32;184.26;24.11;26.06;133.05;192.56;32.55;8.98;33.13;37.66;78.74;67.54;117.91;36.35;42.93;66.14;36.22;20.9;4.65;48.89;27.62;23.92;9.23
1989-09-01;75.2;66.4;342.09;55.77;94.9;299.67;166.13;59.63;38.61;79.16;64.7;136.68;74.66;263.09;91.64;31.82;65.0;48.48;63.34;30.09;62.68;53.34;50.26;10.63
1989-10-01;70.47;152.73;134.83;106.24;70.33;124.1;115.91;103.38;133.18;62.26;79.34;86.4;85.69;158.83;45.53;157.28;166.08;80.63;138.64;63.16;197.04;105.66;131.64;10.39
1989-11-01;195.45;190.83;114.19;282.04;181.06;100.78;123.32;275.27;294.31;141.39;254.13;123.55;154.85;101.13;120.97;166.08;161.99;213.22;296.4;202.66;188.5;225.14;223.52;45.72
1989-12-01;306.07;447.73;95.25;482.66;286.51;75.87;142.63;482.26;625.57;222.7;334.97;232.82;286.73;95.47;194.79;243.93;409.98;425.95;617.05;490.38;573.14;324.93;480.14;270.2
1990-01-01;251.58;206.46;194.8;135.13;158.59;271.42;251.4;172.47;130.69;286.35;135.55;356.95;249.19;340.54;170.73;261.27;302.63;222.01;192.29;50.01;318.24;150.38;177.57;14.07
1990-02-01;143.0;361.9;155.1;173.22;151.02;175.4;69.37;168.33;249.96;108.68;152.94;81.26;108.29;110.31;157.9;258.21;327.94;150.9;229.21;149.18;445.46;170.62;277.05;65.32
1990-03-01;193.92;227.37;145.38;115.49;177.4;131.04;133.16;136.97;135.93;204.41;140.5;129.32;140.65;146.77;181.62;220.12;245.86;110.78;107.3;48.59;261.25;105.02;176.02;31.17
1990-04-01;89.25;153.9;235.34;36.42;65.37;204.86;164.88;67.16;56.65;74.56;73.95;93.96;103.35;229.41;100.24;129.16;151.68;76.53;87.84;17.76;167.14;56.65;104.02;72.38
1990-05-01;64.32;96.58;217.79;52.3;64.61;214.25;163.65;75.04;72.93;60.51;40.72;88.16;105.54;133.57;63.26;96.34;95.99;49.58;78.79;19.76;89.14;45.21;60.71;14.93
1990-06-01;3.42;18.44;181.83;3.73;1.44;210.67;107.45;0.14;0.46;17.46;2.16;48.13;15.69;200.52;10.4;26.04;17.83;2.39;0.19;1.61;0.49;1.46;4.56;15.0
1990-07-01;25.22;67.19;95.29;38.84;34.21;113.47;125.01;26.53;11.6;80.87;25.21;148.97;29.74;202.72;71.07;18.84;51.5;11.66;24.48;20.97;29.95;32.13;22.77;23.99
1990-08-01;86.53;31.87;27.48;28.92;51.97;94.28;128.51;23.34;20.26;60.26;39.8;109.54;75.08;204.75;59.78;43.18;35.46;38.55;21.86;13.72;37.47;38.48;16.54;3.89
1990-09-01;43.32;113.54;304.56;54.01;70.4;193.51;209.24;63.73;53.1;63.85;53.38;132.66;133.99;203.36;93.87;114.7;116.12;42.14;72.55;20.05;160.9;39.41;74.04;10.61
